categorie_bis,companies,noms,titre_com,commentaire,reponses,notes,date_experience,date_commentaire,site,nombre_pages,date_scrap,verified,année_experience,mois_experience,jour_experience,année_commentaire,mois_commentaire,jour_commentaire,leadtime_com_exp
bank,Cofidis Reviews,Sylvie,Rapide simple confiance efficace,"Date of experience: August 30, 2022",Bonjour Sylvie. Merci beaucoup pour votre message. A très vite ! Julien de l'équipe Cofidis.,,"Date of experience: August 30, 2022","Sep 19, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,Olivier Datry,Perfect services,Perfect services,"Bonjour Olivier,Merci beaucoup pour votre note et votre commentaire. Je vous souhaite une belle journée. Marion de l'équipe Cofidis.",,"Date of experience: June 17, 2024","Jun 17, 2024Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,MARIE THERESE ANDRIOLLO,Bon service,Bon service. Bon contact.,Bonjour Marie-Thérèse. Je vous remercie pour votre message et votre note. Je vous souhaite une belle journée. Anthony de l'équipe Cofidis.,,"Date of experience: September 27, 2022","Oct 5, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,H Sylvestre,I’m really satisfied for you service…,I’m really satisfied for you service really grade,"HI H Sylvestre. Thank you for your comment, it is a pleasure to be able to bring you satisfaction. I wish you a beautiful day! Florian from the Cofidis team. 👍",,"Date of experience: June 14, 2022","Jun 14, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,DAVID COQUERET,Top!,"Trés rapide, simple, parfait!","Bonjour David, c'est vous qui êtes le meilleur ! 😍 Merci beaucoup. Excellente journée. Céline de l'équipe Cofidis.",,"Date of experience: August 17, 2022","Aug 17, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,Frank T,In general good service,"Date of experience: September 09, 2022",Bonjour Frank ! Merci pour votre note et votre commentaire. Je vous souhaite un bon après-midi. Marie Sophie de l'équipe Cofidis.,,"Date of experience: September 09, 2022","Sep 26, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,xxx,PARFAIT !!!!,"Date of experience: October 19, 2022","Bonjour Marmite, merci pour votre message. Votre satisfaction est notre plus belle récompense. Nous restons à votre disposition pour toutes questions ou besoins. Olivier de l'équipe Cofidis",,"Date of experience: October 19, 2022","Oct 19, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,AURELIE MAHIEU,Parfait,"Excellent service , simple et rapide Merci",Bonjour Aurélie.Merci pour votre commentaire et votre note 5 étoiles ! 🤩A bientôt.Cyril de l'équipe Cofidis.,,"Date of experience: June 06, 2022","Jun 6, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,Shaun Wilson,Excellent service and first class…,Excellent service and first class customer service,"Bonjour Shaun,Merci pour votre commentaire et votre note 5 étoiles ! 🤩 A bientôt. Céline de l'équipe Cofidis.",,"Date of experience: January 25, 2022","Jan 25, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,JASON FOUSSIER,Rapide et simple,"Bon service client, rapide et simple",Merci beaucoup pour votre message. A très vite Jason ! Aude de l'équipe Cofidis.,,"Date of experience: July 26, 2022","Jul 26, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,KAROLINA CZELADZINSKA,Tres vîte!!!,Tres vîte!!,Bonjour Karolina. Merci pour votre retour. A très bientôt chez Cofidis ! Cyril de l'équipe Cofidis.,,"Date of experience: May 16, 2024","Jun 18, 2024Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,biatts lutaaya,Excellent service,Qualité de service et communication,Bonjour Blatts Lutaaya. Un grand merci pour votre commentaire et vos 5 étoiles. Belle journée à vous ! Séverine de l'équipe Cofidis.,,"Date of experience: March 06, 2023","Mar 7, 2023Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,RAKESH NAIK,Good,Very good nice,"Bonjour Rakesh, merci pour votre retour. Je vous souhaite une agréable journée ! A bientôt ! Estelle de l'équipe Cofidis. :-)",,"Date of experience: April 30, 2024","Apr 30, 2024Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,JEAN CLAUDE HASENFRATZ,Top et excellent,Rapide et efficace,Bonjour Jean-Claude. Je vous remercie pour votre message et votre note. Je vous souhaite une belle journée. Anthony de l'équipe Cofidis.,,"Date of experience: December 09, 2022","Jan 11, 2023Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,SAID,Excellent travail,Excellent travail.,"Bonjour Said,Merci beaucoup pour votre note et votre commentaire. Je vous souhaite une belle journée. Marion de l'équipe Cofidis.",,"Date of experience: January 03, 2023","Jan 4, 2023Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,Lionel,Excellent !,Excellent !,"Bonjour Lionel, Merci, ça fait vraiment plaisir ! Nous ferons tout notre possible pour continuer à vous apporter satisfaction. A bientôt ! Zahoua de l'équipe Cofidis.",,"Date of experience: July 18, 2024","Jul 18, 2024Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,Christophe PARIS,tres bien,tres bonne experience,Bonjour Christophe. Merci pour votre message et vote note. A bientôt ! Anthony de l'équipe Cofidis.,,"Date of experience: November 28, 2023","Dec 7, 2023Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,MARIA OLIVIA CREDO TIBLE,Je suos content,Je suos content . Un travail excellent,"Bonjour Maria, je suis ravi de lire votre commentaire. Je vous remercie pour le partage de cette expérience qui vous a apporté satisfaction. En espérant pouvoir vous accompagner encore prochainement ! Bonne journée. Sébastien de l'équipe Cofidis.",,"Date of experience: April 05, 2022","Apr 5, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=5,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,Jens Schmidt,Good service,"Date of experience: September 15, 2022","Bonjour Jens, merci pour votre message. 😊 A bientôt ! Alycia de l'équipe Cofidis.",,"Date of experience: September 15, 2022","Oct 3, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,ALEXANDRA C.,Rapide,"Rapide, sas complications.",Bonjour Alexandra.Rapide et efficace ! Enorme merci. 💪🏻 Je vous souhaite une agréable journée. Antoine de l'équipe Cofidis.,,"Date of experience: March 22, 2024","Apr 2, 2024Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,ERIC VERON,Excellent,"Excellent, simple et rapide. Merci",Bonjour Eric.Merci beaucoup pour votre note et votre commentaire.Je vous souhaite une belle journée.Cyril de l'équipe Cofidis.,,"Date of experience: May 03, 2022","May 3, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,DOMINIQUE PANETIER,RAS  facile,"RAS  facile, Rapide, simple..merci !!!","Bonjour Dominique. Rapide, facile et efficace ! Énorme merci. 💪🏻 Je vous souhaite une agréable journée. Isabelle de l'équipe Cofidis.",,"Date of experience: January 04, 2022","Jan 4, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,DIDIER COPPIN,Rapide simple très efficace merci,"Date of experience: January 25, 2022","Bonjour Didier et merci de votre post. Nous travaillons chaque jour à vous apporter le meilleur service client du marché, c'est motivant de vous lire à ce sujet ! A bientôt pour d'autres projets. Lionel de l'équipe Cofidis.",,"Date of experience: January 25, 2022","Jan 25, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,Mr Cox,Very pleased in veneral,Very pleased overall but the transaction took too much time.,"Bonjour Mr Cox,Nous mettons tout en œuvre afin de vous apporter satisfaction et vous accompagner dans vos projets. Bonne fin de journée ! Bettina de l'équipe Cofidis.",,"Date of experience: November 03, 2023","Dec 1, 2023Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,ALLAN HERBY,Nickel,Super rapide et efficace,"Bonjour et merci pour votre message. Notre meilleure preuve de sérieux et d’efficacité c’est votre reconnaissance, merci de cette confiance. Votre projet se finance en bleu, blanc, rouge car depuis plus de 40 ans toute l’entreprise est située dans le nord, en nous choisissant vous soutenez aussi notre économie ! A bientôt pour d’autres échanges ! Lionel de l’équipe Cofidis.",,"Date of experience: August 01, 2022","Aug 1, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,ERIC LENFANT,Super au top merci à eux,"Date of experience: June 14, 2022",Bonjour Eric. Je suis ravi de lire votre témoignage. 😊 Bonne journée ! Florian de l'équipe Cofidis.,,"Date of experience: June 14, 2022","Jun 14, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,ELANGKUMARAN THARUMATHASS,Excellent iwas happy,Exellent i will happy,"Bonjour. Je vous remercie pour ce message, ça fait plaisir ! Belle journée. Julien de l'équipe Cofidis.",,"Date of experience: August 17, 2022","Aug 17, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,LAKHDAR MEDJERAB,Nickel merciiiiii,"Date of experience: February 07, 2024","Bonjour Lakhdar.Merci pour votre commentaire, c'est un plaisir de pouvoir vous apporter satisfaction.Je vous souhaite une belle journée !Cyril de l'équipe Cofidis.",,"Date of experience: February 07, 2024","Feb 7, 2024Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,MARINA K,Parfait,Parfait! Tres bon!,"Merci pour votre confiance Marina, je vous souhaite un bon après-midi ! Julien de l'équipe Cofidis.",,"Date of experience: August 30, 2022","Aug 30, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,De sousa Aurora,Réactivité optimale,"Date of experience: May 24, 2022",Bonjour Aurora !Merci pour votre commentaire et votre note 5 étoiles ! 🤩 A bientôt. Sabin de l'équipe Cofidis.,,"Date of experience: May 24, 2022","May 24, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,ALAIN ROUSSEL,Simple,"Simple , rapide , efficace !!!",Rapide et efficace ! Enorme merci. 💪🏻 Je vous souhaite une agréable journée. Rémi de l'équipe Cofidis.,,"Date of experience: April 19, 2022","Apr 19, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,KARIM DEGACHI,Satisfaction,Satisfaction de cofedis,"Bonjour Karim,Je suis ravie de lire votre témoignage. 😊 Bonne journée ! Virginie de l'équipe Cofidis.",,"Date of experience: July 18, 2022","Jul 18, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,FRANCK VIDAL,rapidité,"rapidité, contacts","Bonjour Franck,Merci beaucoup pour les 5 étoiles 🤩 A bientôt. Cindy de l'équipe Cofidis.",,"Date of experience: November 14, 2023","Dec 14, 2023Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,AMELIE LEHOUX,Très bon service client,"Date of experience: February 04, 2022",Bonjour Amélie. Merci pour votre commentaire et votre note. Belle journée ! Séverine de l'équipe Cofidis.,,"Date of experience: February 04, 2022","Apr 14, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,MMADI,Excellent,Excellent service client,"Bonjour Mmadi. Merci pour votre commentaire, c'est un plaisir de pouvoir vous apporter satisfaction. Je vous souhaite une belle journée ! Isabelle de l'équipe Cofidis.",,"Date of experience: June 06, 2022","Jun 6, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,NASSIM BOUALEM,Simple rapide est efficace,"Date of experience: May 04, 2022",Merci beaucoup pour votre note et votre commentaire. Je vous souhaite une belle journée. Camille de l'équipe Cofidis.,,"Date of experience: May 04, 2022","May 4, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,Ingrid Kerloch,Vite simple efficace,Facilement accessible,Bonjour Ingrid. Je vous remercie pour votre message. A bientôt ! Anthony de l'équipe Cofidis.,,"Date of experience: April 22, 2024","Apr 22, 2024Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,Joby,Excellent,Excellent service. Recommended,"Bonjour Joby, merci beaucoup pour votre commentaire. Nous sommes heureux de vous proposer les solutions que vous attendiez. Bonne journée. Sébastien de l'équipe Cofidis.",,"Date of experience: December 14, 2021","Dec 14, 2021Invited",https://www.trustpilot.com/review/cofidis.fr?page=6,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,ELB,Excellent service,"Date of experience: August 01, 2022",Bonjour ELB et merci pour votre retour plein de motivation ! 😉 Lionel de l'équipe Cofidis.,,"Date of experience: August 01, 2022","Aug 1, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=7,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,ALi,Très bon service,"Date of experience: June 21, 2022",Bonjour Ali ! Je suis ravi de lire votre témoignage. 😊 Bonne journée ! Laurent de l'équipe Cofidis.,,"Date of experience: June 21, 2022","Jun 21, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=7,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,ERIC ABRACHY,PARFAIT....,"Date of experience: September 05, 2022","Bonsoir Eric,Je vous remercie pour votre commentaire et votre note !Je vous souhaite une bonne soirée.Insaf de l'équipe Cofidis.",,"Date of experience: September 05, 2022","Sep 5, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=7,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,PATRICK BONNIN,Super content,"Date of experience: August 22, 2022","Bonjour Patrick,Merci, ça fait plaisir ! 🤩Je vous souhaite une très belle journée.Insaf de l'équipe Cofidis.",,"Date of experience: August 22, 2022","Aug 22, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=7,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,CHRISTELE VIALLE,Très bon contact.,"Date of experience: May 27, 2022",Bonjour Christele. Merci beaucoup pour votre note et votre commentaire. Je vous souhaite une belle journée. Alexia de l'équipe Cofidis.,,"Date of experience: May 27, 2022","May 27, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=7,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,Kelia,Process assez simple.,"Date of experience: June 08, 2022",Merci pour votre retour. A très bientôt chez Cofidis ! Aude de l'équipe Cofidis.,,"Date of experience: June 08, 2022","Jun 8, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=7,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,ALICIA DOMINIQUE,Nickel 👌 Super,"Date of experience: May 31, 2023","Bonjour Alicia,Merci beaucoup pour votre note et votre commentaire😊 Je vous souhaite une belle journée. Cindy de l'équipe Cofidis.",,"Date of experience: May 31, 2023","Aug 9, 2023Invited",https://www.trustpilot.com/review/cofidis.fr?page=7,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,JEANNE C ANDAL,Excellent Service,"Date of experience: April 12, 2024",Bonjour Jeanne. Un grand Merci pour ces 5 étoiles. 😉 Myriam de l'équipe Cofidis.,,"Date of experience: April 12, 2024","May 1, 2024Invited",https://www.trustpilot.com/review/cofidis.fr?page=7,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,CHRISTIAN COGNAT,impeccable,"impeccable, nickel",Bonjour Christian. Merci pour votre commentaire et votre note. Belle journée ! Séverine de l'équipe Cofidis.,,"Date of experience: July 10, 2022","Jul 10, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=7,17,17-09-2024,,,,,,,,
bank,Cofidis Reviews,ROLAND TISSIER,UN grand merci COFIIDIS,"Date of experience: April 25, 2022",Bonjour Roland.Nous sommes ravis de pouvoir vous accompagner pour vos petits et grands projets. A bientôt ! Antoine de l'équipe Cofidis.,,"Date of experience: April 25, 2022","Apr 25, 2022Invited",https://www.trustpilot.com/review/cofidis.fr?page=7,17,17-09-2024,,,,,,,,
